"Destination","Origin","M_Size","Date","DataDate","OrigFood","OrigFuel","OrigWage","DestFood","DestFuel","DestWage","NumMonths","OriginConflict","DestConflict","OriginConflict3","DestConflict3","OriginLon","OriginLat","DestLon","DestLat","dist","logFlow","flowLag1","preds"
"Aleppo","Edlib",280,"Jun 2016","Mar 2016",-1.03218705038241,-0.730943527585094,-0.489817450423219,-1.34748733044478,-0.949948065445251,-2.00043311371534,5,-0.559242324139546,2.62872356326724,-0.240445735398867,1.03474061956385,36.64178,35.93103,37.13426,36.2021,-0.77961921826261,5.63478960316925,5.34710753071747,5.41350244285177
"As_Suweida","Damascus",42,"Jun 2016","Mar 2016",-0.993942879431996,-0.861986515271522,0.312382830211508,-1.17171413421965,-0.608629208603849,-0.742655332185478,5,-0.0558792892858427,-0.59279985979646,-0.290782038884238,-0.59279985979646,36.27653,33.51381,36.56629,32.7129,-0.480864632155332,3.73766961828337,3.80666248977032,3.51059492716677
"As_Suweida","Daraa",251,"Jun 2016","Mar 2016",-1.22340790513448,-0.838793066123482,-1.29201773105795,-1.17171413421965,-0.608629208603849,-0.742655332185478,5,-0.525684788482633,-0.59279985979646,-0.458569717168805,-0.59279985979646,36.10331,32.62643,36.56629,32.7129,-0.848914885880887,5.52545293913178,5.39816270151775,5.35144453851522
"As_Suweida","Deir Ezzor",15,"Jun 2016","Mar 2016",0.382847274782917,0.738361475943259,-0.757217543968128,-1.17171413421965,-0.608629208603849,-0.742655332185478,5,-0.391454645854978,-0.59279985979646,-0.525684788482633,-0.59279985979646,40.13503,35.32965,36.56629,32.7129,2.13598215537229,2.70805020110221,5.54517744447956,2.00393773400628
"As_Suweida","Homs",256,"Jun 2016","Mar 2016",-1.03218705038241,-0.730943527585094,-0.489817450423219,-1.17171413421965,-0.608629208603849,-0.742655332185478,5,-0.408233413683435,-0.59279985979646,3.33343181206243,-0.59279985979646,36.7137,34.73243,36.56629,32.7129,0.516811445372715,5.54517744447956,4.57471097850338,5.52735622153619
"As_Suweida","Edlib",12,"Jun 2016","Mar 2016",-1.03218705038241,-0.730943527585094,-0.489817450423219,-1.17171413421965,-0.608629208603849,-0.742655332185478,5,-0.559242324139546,-0.59279985979646,-0.240445735398867,-0.59279985979646,36.64178,35.93103,36.56629,32.7129,1.52215083359456,2.484906649788,5.54517744447956,2.87037883444074
"As_Suweida","Rural Damascus",79,"Jun 2016","Mar 2016",-0.458524486126197,0.413653187870695,0.312382830211508,-1.17171413421965,-0.608629208603849,-0.742655332185478,5,-0.508906020654176,-0.59279985979646,-0.559242324139546,-0.59279985979646,36.95411,33.51673,36.56629,32.7129,-0.455547923182321,4.36944785246702,4.51085950651685,4.46880982339408
"Edlib","Deir Ezzor",290,"Jun 2016","Mar 2016",0.382847274782917,0.738361475943259,-0.757217543968128,-1.12001613532991,-0.717801048843562,-0.742655332185478,5,-0.391454645854978,-0.559242324139546,-0.525684788482633,-0.240445735398867,40.13503,35.32965,36.64178,35.93103,1.25587748403269,5.66988092298052,4.70048036579242,3.19248198256253
"Edlib","Hama",906,"Jun 2016","Mar 2016",-1.41462875988655,1.44576167495849,-1.02461763751304,-1.12001613532991,-0.717801048843562,-0.742655332185478,5,-0.240445735398867,-0.559242324139546,0.0783508533418115,-0.240445735398867,36.7552,35.14089,36.64178,35.93103,-0.515647856765596,6.80903930604298,6.33859407820318,6.86358084191694
"Edlib","Homs",2148,"Jun 2016","Mar 2016",-1.03218705038241,-0.730943527585094,-0.489817450423219,-1.12001613532991,-0.717801048843562,-0.742655332185478,5,-0.408233413683435,-0.559242324139546,3.33343181206243,-0.240445735398867,36.7137,34.73243,36.64178,35.93103,-0.175465737817991,7.67229245562876,8.52218073292728,6.81253983331694
"Edlib","Lattakia",218,"Jun 2016","Mar 2016",-0.695638346018765,-0.859667170356718,1.64938329793605,-1.12001613532991,-0.717801048843562,-0.742655332185478,5,-0.458569717168805,-0.559242324139546,-0.106215592771213,-0.240445735398867,35.79527,35.54071,36.64178,35.93103,-0.520077624506963,5.38449506278909,6.42324696353352,6.06557530062168
"Edlib","Tartous",48,"Jun 2016","Mar 2016",-0.611501169927854,-0.83183503137907,0.312382830211508,-1.12001613532991,-0.717801048843562,-0.742655332185478,5,-0.59279985979646,-0.559242324139546,-0.59279985979646,-0.240445735398867,35.88665,34.89593,36.64178,35.93103,-0.171944443518924,3.87120101090789,5.54517744447956,7.11874642944815
"Hassakeh","Aleppo",783,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-0.344546151983772,-0.578512838882549,-1.86068002687869,5,2.62872356326724,-0.525684788482633,1.03474061956385,-0.492127252825719,37.13426,36.2021,40.74627,36.50787,1.27498223590102,6.6631326959908,6.22851100359118,4.79066042667296
"Raqqa","Aleppo",712,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-1.17171413421965,0.094086084893154,0.09586318883443,5,2.62872356326724,0.246138531626379,1.03474061956385,-0.240445735398867,37.13426,36.2021,38.99811,35.95941,0.0984345530959813,6.56807791141198,4.49980967033027,5.83360160126887
"As_Suweida","Aleppo",178,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-1.17171413421965,-0.608629208603849,-0.742655332185478,5,2.62872356326724,-0.59279985979646,1.03474061956385,-0.59279985979646,37.13426,36.2021,36.56629,32.7129,1.775890770067,5.18178355029209,6.26339826259162,4.99190703900474
"Hama","Aleppo",15,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-1.63699612422734,1.63755003310979,-1.30166767953208,5,2.62872356326724,-0.240445735398867,1.03474061956385,0.0783508533418115,37.13426,36.2021,36.7552,35.14089,-0.255400089568315,2.70805020110221,5.00394630594546,6.18063909435459
"Homs","Aleppo",424,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-1.12001613532991,-0.717801048843562,-0.742655332185478,5,2.62872356326724,-0.408233413683435,1.03474061956385,3.33343181206243,37.13426,36.2021,36.7137,34.73243,0.0844003208248961,6.04973345523196,6.50727771238501,5.74583930817761
"Edlib","Aleppo",2449,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-1.12001613532991,-0.717801048843562,-0.742655332185478,5,2.62872356326724,-0.559242324139546,1.03474061956385,-0.240445735398867,37.13426,36.2021,36.64178,35.93103,-0.77961921826261,7.80343505695217,8.90177508860798,8.55710529661799
"Lattakia","Aleppo",245,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-0.665073745100176,-0.857089258804575,1.49339405720094,5,2.62872356326724,-0.458569717168805,1.03474061956385,-0.106215592771213,37.13426,36.2021,35.79527,35.54071,-0.116042018206528,5.50125821054473,7.00306545878646,5.90290322194661
"Rural Damascus","Aleppo",532,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-0.344546151983772,0.520734655944906,0.09586318883443,5,2.62872356326724,-0.508906020654176,1.03474061956385,-0.559242324139546,37.13426,36.2021,36.95411,33.51673,1.07703828393187,6.27664348934164,7.01571242048723,5.60096844085416
"Tartous","Aleppo",533,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-0.551338147542742,-0.826972889083275,0.09586318883443,5,2.62872356326724,-0.59279985979646,1.03474061956385,-0.59279985979646,37.13426,36.2021,35.88665,34.89593,0.206452320256456,6.27852142416584,5.08759633523238,4.76008168850452
"Aleppo","Aleppo",48387,"Jun 2016","Mar 2016",-1.20046140256423,-0.945482932204467,-1.69311787137531,-1.34748733044478,-0.949948065445251,-2.00043311371534,5,2.62872356326724,2.62872356326724,1.03474061956385,1.03474061956385,37.13426,36.2021,37.13426,36.2021,-1.1846305937876,10.7869864615853,10.267227480597,9.19700202584933
"Hassakeh","Hassakeh",629,"Jun 2016","Mar 2016",-0.458524486126197,-0.60221988481347,-1.55941782460285,-0.344546151983772,-0.578512838882549,-1.86068002687869,5,-0.525684788482633,-0.525684788482633,-0.492127252825719,-0.492127252825719,40.74627,36.50787,40.74627,36.50787,-1.1846305937876,6.44413125670044,6.72262979485545,6.94862957772597
"Raqqa","Raqqa",2877,"Jun 2016","Mar 2016",-1.07043122133282,0.0193645523540097,0.312382830211508,-1.17171413421965,0.094086084893154,0.09586318883443,5,0.246138531626379,0.246138531626379,-0.240445735398867,-0.240445735398867,38.99811,35.95941,38.99811,35.95941,-1.1846305937876,7.96450336355155,7.59287028784482,6.67921651646625
"Damascus","Damascus",10,"Jun 2016","Mar 2016",-0.993942879431996,-0.861986515271522,0.312382830211508,-1.06831813644017,-0.85959895628135,0.09586318883443,5,-0.0558792892858427,-0.0558792892858427,-0.290782038884238,-0.290782038884238,36.27653,33.51381,36.27653,33.51381,-1.1846305937876,2.30258509299405,4.31748811353631,4.2085026061887
"Daraa","Daraa",1316,"Jun 2016","Mar 2016",-1.22340790513448,-0.838793066123482,-1.29201773105795,-1.37850612977862,-0.8345019815136,-1.58117385320539,5,-0.525684788482633,-0.525684788482633,-0.458569717168805,-0.458569717168805,36.10331,32.62643,36.10331,32.62643,-1.1846305937876,7.18235211188526,7.88608140177575,7.01867288169624
"Deir Ezzor","Deir Ezzor",913,"Jun 2016","Mar 2016",0.382847274782917,0.738361475943259,-0.757217543968128,0.792809823590564,0.872092302693407,-1.02216150585878,5,-0.391454645854978,-0.391454645854978,-0.525684788482633,-0.525684788482633,40.13503,35.32965,40.13503,35.32965,-1.1846305937876,6.81673588059497,6.64378973314767,6.45966007368458
"Hama","Hama",3031,"Jun 2016","Mar 2016",-1.41462875988655,1.44576167495849,-1.02461763751304,-1.63699612422734,1.63755003310979,-1.30166767953208,5,-0.240445735398867,-0.240445735398867,0.0783508533418115,0.0783508533418115,36.7552,35.14089,36.7552,35.14089,-1.1846305937876,8.0166478770578,8.31434234336979,6.97248286859308
"Homs","Homs",3028,"Jun 2016","Mar 2016",-1.03218705038241,-0.730943527585094,-0.489817450423219,-1.12001613532991,-0.717801048843562,-0.742655332185478,5,-0.408233413683435,-0.408233413683435,3.33343181206243,3.33343181206243,36.7137,34.73243,36.7137,34.73243,-1.1846305937876,8.01565761455734,7.91095738284559,6.87948725377922
"Edlib","Edlib",35256,"Jun 2016","Mar 2016",-1.03218705038241,-0.730943527585094,-0.489817450423219,-1.12001613532991,-0.717801048843562,-0.742655332185478,5,-0.559242324139546,-0.559242324139546,-0.240445735398867,-0.240445735398867,36.64178,35.93103,36.64178,35.93103,-1.1846305937876,10.4703910065218,10.1840694784976,7.86074021658975
"Al_Qunaytirah","Al_Qunaytirah",315,"Jun 2016","Mar 2016",-1.22340790513448,-0.838793066123482,-0.489817450423219,-1.37850612977862,-0.8345019815136,-0.742655332185478,5,-0.559242324139546,-0.559242324139546,-0.59279985979646,-0.59279985979646,35.8258,33.1263,35.8258,33.1263,-1.1846305937876,5.75257263882563,3.17805383034795,4.63306354396819
"Rural Damascus","Rural Damascus",5585,"Jun 2016","Mar 2016",-0.458524486126197,0.413653187870695,0.312382830211508,-0.344546151983772,0.520734655944906,0.09586318883443,5,-0.508906020654176,-0.508906020654176,-0.559242324139546,-0.559242324139546,36.95411,33.51673,36.95411,33.51673,-1.1846305937876,8.6278397115033,9.8590130624343,7.45575417926135
"Deir Ezzor","Hassakeh",352,"Jul 2016","Apr 2016",0.153382249080431,-0.439865740777188,-1.55941782460285,1.51658180804696,1.07286810083541,-1.02216150585878,6,-0.475348484997262,-0.475348484997262,-0.475348484997262,-0.458569717168805,40.74627,36.50787,40.13503,35.32965,-0.109923602218688,5.8636311755981,4.51085950651685,4.21084422749241
"Hassakeh","Raqqa",723,"Jul 2016","Apr 2016",-0.611501169927854,0.0947432620851407,0.646632947142645,0.482621830252109,-0.402834015508298,-1.86068002687869,6,-0.576021091968003,-0.475348484997262,-0.374675878026522,-0.475348484997262,38.99811,35.95941,40.74627,36.50787,0.0876924440724189,6.58340922215876,6.72142570079064,5.59214242723571
"Daraa","Raqqa",14,"Jul 2016","Apr 2016",-0.611501169927854,0.0947432620851407,0.646632947142645,-1.17171413421965,-0.8345019815136,-1.58117385320539,6,-0.576021091968003,-0.223666967570411,-0.374675878026522,-0.374675878026522,38.99811,35.95941,36.10331,32.62643,2.26470570632357,2.63905732961526,5.10594547390058,2.76174958719687
"Deir Ezzor","Raqqa",188,"Jul 2016","Apr 2016",-0.611501169927854,0.0947432620851407,0.646632947142645,1.51658180804696,1.07286810083541,-1.02216150585878,6,-0.576021091968003,-0.475348484997262,-0.374675878026522,-0.458569717168805,38.99811,35.95941,40.13503,35.32965,-0.244353992215216,5.23644196282995,6.47697236288968,5.7151978875298
"Rural Damascus","Raqqa",1500,"Jul 2016","Apr 2016",-0.611501169927854,0.0947432620851407,0.646632947142645,-0.137754156424802,0.520734655944906,0.09586318883443,6,-0.576021091968003,0.0615720855133548,-0.374675878026522,-0.542463556311089,38.99811,35.95941,36.95411,33.51673,1.30816113611909,7.3132203870903,5.10594547390058,4.14845610591214
"Al_Qunaytirah","Damascus",8,"Jul 2016","Apr 2016",-0.879210366580753,-0.86662520510113,0.312382830211508,-1.06831813644017,-0.8345019815136,-0.742655332185478,6,-0.0223217536289292,-0.274003271055781,0.648828959509342,-0.525684788482633,36.27653,33.51381,35.8258,33.1263,-0.730194465761741,2.07944154167984,5.10594547390058,3.03116140287734
"Rural Damascus","Damascus",105,"Jul 2016","Apr 2016",-0.879210366580753,-0.86662520510113,0.312382830211508,-0.137754156424802,0.520734655944906,0.09586318883443,6,-0.0223217536289292,0.0615720855133548,0.648828959509342,-0.542463556311089,36.27653,33.51381,36.95411,33.51673,-0.709553888317339,4.65396035015752,4.34380542185368,3.7943286919748
"Hassakeh","Deir Ezzor",3,"Jul 2016","Apr 2016",0.918265668088716,0.923909069127582,-0.757217543968128,0.482621830252109,-0.402834015508298,-1.86068002687869,6,-0.475348484997262,-0.475348484997262,-0.458569717168805,-0.475348484997262,40.13503,35.32965,40.74627,36.50787,-0.109923602218688,1.09861228866811,5.10594547390058,4.29033923935641
"Rural Damascus","Deir Ezzor",47,"Jul 2016","Apr 2016",0.918265668088716,0.923909069127582,-0.757217543968128,-0.137754156424802,0.520734655944906,0.09586318883443,6,-0.475348484997262,0.0615720855133548,-0.458569717168805,-0.542463556311089,40.13503,35.32965,36.95411,33.51673,1.49712289921115,3.85014760171006,4.0943445622221,3.04592332917843
"Daraa","Rural Damascus",15,"Jul 2016","Apr 2016",-0.30554780232454,0.413653187870695,0.312382830211508,-1.17171413421965,-0.8345019815136,-1.58117385320539,6,0.0615720855133548,-0.223666967570411,-0.542463556311089,-0.374675878026522,36.95411,33.51673,36.10331,32.62643,-0.225464500935786,2.70805020110221,2.70805020110221,3.57836212189919
"Al_Qunaytirah","Rural Damascus",4,"Jul 2016","Apr 2016",-0.30554780232454,0.413653187870695,0.312382830211508,-1.06831813644017,-0.8345019815136,-0.742655332185478,6,0.0615720855133548,-0.274003271055781,-0.542463556311089,-0.525684788482633,36.95411,33.51673,35.8258,33.1263,-0.326485092687498,1.38629436111989,3.52636052461616,3.50503385700446
"Homs","Daraa",41,"Jul 2016","Apr 2016",-1.07043122133282,-0.838793066123482,-1.29201773105795,-0.964922138660682,-0.648784368232249,-1.30166767953208,6,-0.223666967570411,0.044793317684898,-0.374675878026522,0.464262513396318,36.10331,32.62643,36.7137,34.73243,0.637171702936614,3.71357206670431,3.09104245335832,2.88459635637553
"Homs","Hama",200,"Jul 2016","Apr 2016",-0.642096506688185,1.44576167495849,0.312382830211508,-0.964922138660682,-0.648784368232249,-1.30166767953208,6,-0.408233413683435,0.044793317684898,-0.391454645854978,0.464262513396318,36.7552,35.14089,36.7137,34.73243,-0.839948338031188,5.29831736654804,8.42046200245647,6.92879689734041
"Homs","Edlib",28,"Jul 2016","Apr 2016",-1.28459857865514,0.631671609862274,0.579782923756417,-0.964922138660682,-0.648784368232249,-1.30166767953208,6,-0.508906020654176,0.044793317684898,-0.391454645854978,0.464262513396318,36.64178,35.93103,36.7137,34.73243,-0.175465737817991,3.3322045101752,5.10594547390058,4.13427550090423
"Homs","Lattakia",60,"Jul 2016","Apr 2016",-0.695638346018765,-0.859667170356718,0.847183017301327,-0.964922138660682,-0.648784368232249,-1.30166767953208,6,-0.425012181511892,0.044793317684898,-0.0726580571142995,0.464262513396318,35.79527,35.54071,36.7137,34.73243,-0.256763827779522,4.0943445622221,5.10594547390058,3.81856166977991
"Raqqa","Hassakeh",4,"Jul 2016","Apr 2016",0.153382249080431,-0.439865740777188,-1.55941782460285,-0.551338147542742,0.175651252888342,0.445245905926058,6,-0.475348484997262,-0.576021091968003,-0.475348484997262,-0.374675878026522,40.74627,36.50787,38.99811,35.95941,0.0876924440724189,1.38629436111989,1.6094379124341,2.85208826934981
"Raqqa","Deir Ezzor",281,"Jul 2016","Apr 2016",0.918265668088716,0.923909069127582,-0.757217543968128,-0.551338147542742,0.175651252888342,0.445245905926058,6,-0.475348484997262,-0.576021091968003,-0.458569717168805,-0.374675878026522,40.13503,35.32965,38.99811,35.95941,-0.244353992215216,5.63835466933375,3.46573590279973,3.22295668111445
"Raqqa","Hama",4,"Jul 2016","Apr 2016",-0.642096506688185,1.44576167495849,0.312382830211508,-0.551338147542742,0.175651252888342,0.445245905926058,6,-0.408233413683435,-0.576021091968003,-0.391454645854978,-0.374675878026522,36.7552,35.14089,38.99811,35.95941,0.497210091373817,1.38629436111989,1.94591014905531,3.18012380329095
"Raqqa","Homs",45,"Jul 2016","Apr 2016",-0.917454537531168,-0.667161542427983,-1.02461763751304,-0.551338147542742,0.175651252888342,0.445245905926058,6,0.044793317684898,-0.576021091968003,0.464262513396318,-0.374675878026522,36.7137,34.73243,38.99811,35.95941,0.69145361781001,3.80666248977032,2.39789527279837,3.00276245399285
"Hama","Homs",142,"Jul 2016","Apr 2016",-0.917454537531168,-0.667161542427983,-1.02461763751304,-0.592696546654536,1.63755003310979,0.09586318883443,6,0.044793317684898,-0.408233413683435,0.464262513396318,-0.391454645854978,36.7137,34.73243,36.7552,35.14089,-0.839948338031188,4.95582705760126,4.02535169073515,4.35681720528063
"Lattakia","Edlib",1117,"Jul 2016","Apr 2016",-1.28459857865514,0.631671609862274,0.579782923756417,-0.665073745100176,-0.857089258804575,0.654875536181035,6,-0.508906020654176,-0.425012181511892,-0.391454645854978,-0.0726580571142995,36.64178,35.93103,35.79527,35.54071,-0.520077624506963,7.0184017990692,3.55534806148941,3.94757912110544
"Damascus","Rural Damascus",3507,"Jul 2016","Apr 2016",-0.30554780232454,0.413653187870695,0.312382830211508,-0.91322413977094,-0.8646183512349,0.09586318883443,6,0.0615720855133548,-0.0223217536289292,-0.542463556311089,0.648828959509342,36.95411,33.51673,36.27653,33.51381,-0.709553888317339,8.16251625014018,6.94312242281943,6.11186977246707
"Tartous","Homs",44,"Jul 2016","Apr 2016",-0.917454537531168,-0.667161542427983,-1.02461763751304,-0.551338147542742,-0.826972889083275,0.09586318883443,6,0.044793317684898,-0.492127252825719,0.464262513396318,-0.576021091968003,36.7137,34.73243,35.88665,34.89593,-0.597297472148853,3.78418963391826,5.54517744447956,5.49235163927095
"Tartous","Edlib",25,"Jul 2016","Apr 2016",-1.28459857865514,0.631671609862274,0.579782923756417,-0.551338147542742,-0.826972889083275,0.09586318883443,6,-0.508906020654176,-0.492127252825719,-0.391454645854978,-0.576021091968003,36.64178,35.93103,35.88665,34.89593,-0.171944443518924,3.2188758248682,3.58351893845611,3.88971842010894
"Aleppo","Raqqa",49,"Jul 2016","Apr 2016",-0.611501169927854,0.0947432620851407,0.646632947142645,-0.758130143101712,-0.8846959310491,-2.00043311371534,6,-0.576021091968003,2.86362631286564,-0.374675878026522,4.5079455600544,38.99811,35.95941,37.13426,36.2021,0.0984345530959813,3.89182029811063,6.85540879860993,7.00741996617577
"Aleppo","Hama",46,"Jul 2016","Apr 2016",-0.642096506688185,1.44576167495849,0.312382830211508,-0.758130143101712,-0.8846959310491,-2.00043311371534,6,-0.408233413683435,2.86362631286564,-0.391454645854978,4.5079455600544,36.7552,35.14089,37.13426,36.2021,-0.255400089568315,3.8286413964891,6.45990445437753,7.76577097309574
"Aleppo","Edlib",49,"Jul 2016","Apr 2016",-1.28459857865514,0.631671609862274,0.579782923756417,-0.758130143101712,-0.8846959310491,-2.00043311371534,6,-0.508906020654176,2.86362631286564,-0.391454645854978,4.5079455600544,36.64178,35.93103,37.13426,36.2021,-0.77961921826261,3.89182029811063,5.63478960316925,7.43930195041904
"As_Suweida","Damascus",43,"Jul 2016","Apr 2016",-0.879210366580753,-0.86662520510113,0.312382830211508,-0.758130143101712,-0.608629208603849,-0.742655332185478,6,-0.0223217536289292,-0.559242324139546,0.648828959509342,-0.475348484997262,36.27653,33.51381,36.56629,32.7129,-0.480864632155332,3.76120011569356,3.73766961828337,2.99913505640573
